"","scrubbed_family","scrubbed_genus","log_pet_leafarea","count","fit","upr","lwr"
"1052","Fagaceae","Fagopsis",-6.34655046849774,357,4.84319926545096,5.61330760896184,4.13701944902273
"1053","Fagaceae","Fagopsis",-6.63073585101866,357,4.74245210652784,5.49546321285323,3.99233633464174
"1054","Fagaceae","Fagopsis",-6.27074785479928,357,4.86880829175094,5.61150334508879,4.12202521894659
"1055","Fagaceae","Fagopsis",-7.00791379298729,357,4.61906315688435,5.36777336988596,3.8766064555559
"1056","Fagaceae","Fagopsis",-6.020190000681,357,4.98191479636348,5.6741966496253,4.21463796227133
"1057","Fagaceae","Fagopsis",-5.55288399177885,357,5.11240119759099,5.86249374326167,4.31421899834806
"1058","Fagaceae","Fagopsis",-6.3362261659216,357,4.84660295019216,5.63511513270826,4.11043369851575
"1059","Fagaceae","Fagopsis",-6.09133792247083,357,4.94317124069573,5.68395263567969,4.20816060871837
"1060","Fagaceae","Fagopsis",-5.51457815848631,357,5.15725205711153,5.87150093521272,4.39878542431599
"1061","Fagaceae","Fagopsis",-5.73875007712078,357,5.05321324894407,5.80619565810633,4.33399172364717
"1062","Fagaceae","Fagopsis",-6.36679005079906,357,4.82735307997593,5.5637942365614,4.02575663304936
"1063","Fagaceae","Fagopsis",-5.62582720570616,357,5.06998510657221,5.86602042556442,4.3216327822945
"1064","Fagaceae","Fagopsis",-5.29896797814987,357,5.20011325364602,5.94313404262052,4.43183198678634
"1065","Fagaceae","Fagopsis",-5.81525362225509,357,4.99555735270637,5.82700449971482,4.32497761777888
"1066","Fagaceae","Fagopsis",-6.21307677150197,357,4.88841103431024,5.66569045273851,4.18407765618586
"1067","Fagaceae","Fagopsis",-6.40674244352872,357,4.83298561473742,5.60602849045326,4.07061343159245
"1068","Fagaceae","Fagopsis",-6.25306518321384,357,4.88948126702169,5.67223117759278,4.13853032676113
"1069","Fagaceae","Fagopsis",-6.59720469562675,357,4.78490839363187,5.49088816407203,3.97223990675283
"1070","Fagaceae","Fagopsis",-6.02068987695763,357,4.94775239477045,5.71777070744313,4.21835569254725
"1071","Fagaceae","Fagopsis",-7.01255928285471,357,4.61567842789682,5.34711582477509,3.8742100785431
"1072","Fagaceae","Fagopsis",-6.27399988674023,357,4.86572970467033,5.61282168430007,4.10770008650475
"1073","Fagaceae","Fagopsis",-6.44596654982103,357,4.81323527782208,5.55025149812611,4.06233321236105
"1074","Fagaceae","Fagopsis",-6.24804493051054,357,4.8560033887065,5.55585648992518,4.1093770748847
"1075","Fagaceae","Fagopsis",-6.87723868314417,357,4.66091046662074,5.44885455160343,3.95262609696258
"1076","Fagaceae","Fagopsis",-5.78784736045399,357,5.02141764729716,5.80563696775909,4.33976066148833
"1077","Fagaceae","Fagopsis",-6.8621291627563,357,4.67876875581138,5.39568309087768,3.96257958462494
"1078","Fagaceae","Fagopsis",-6.46617234361903,357,4.82618101760399,5.5592827036819,4.08614059854197
"1079","Fagaceae","Fagopsis",-6.60434725996958,357,4.76283572822185,5.45881797262413,4.00802547626438
"1080","Fagaceae","Fagopsis",-5.92053611003725,357,4.99835585138398,5.76999099421283,4.21392567277236
"1081","Fagaceae","Fagopsis",-5.87757459077161,357,4.98758766468172,5.770816491819,4.2509458816448
"1082","Fagaceae","Fagopsis",-6.07916809086249,357,4.93410346433708,5.67172192602435,4.16535279246545
"1083","Fagaceae","Fagopsis",-5.53750087289653,357,5.14199021156493,5.85238052413786,4.32414231967585
"1084","Fagaceae","Fagopsis",-6.27409699042396,357,4.88479093185294,5.62565465767179,4.11303072528077
"1085","Fagaceae","Fagopsis",-5.25314918240756,357,5.2215827917359,6.03058204089666,4.42264936811985
"1086","Fagaceae","Fagopsis",-6.23124218086269,357,4.88452363473769,5.69745345111555,4.14196945267224
"1087","Fagaceae","Fagopsis",-6.93975897754845,357,4.64963440299338,5.427446437341,3.91776492741919
"1088","Fagaceae","Fagopsis",-6.7992004705141,357,4.69041744027702,5.45812610683186,3.97384534662261
"1089","Fagaceae","Fagopsis",-6.30164147565382,357,4.87273244285322,5.6134999703539,4.15799524703811
"1090","Fagaceae","Fagopsis",-6.66135155516431,357,4.74606067174398,5.5160782055017,3.96679698883577
"1091","Fagaceae","Fagopsis",-6.1718556484307,357,4.93245105355868,5.75772854034658,4.18597146536781
"1092","Fagaceae","Fagopsis",-5.52814218792202,357,5.1256845391034,5.9031256544147,4.39852363958254
"1093","Fagaceae","Fagopsis",-6.37173628997453,357,4.84625091189655,5.60527620534181,4.13392745690231
"1094","Fagaceae","Fagopsis",-5.78651820526305,357,5.03126644422411,5.72692998328398,4.28582876414805
"1095","Fagaceae","Fagopsis",-6.75933182559395,357,4.73416915531102,5.49218944930724,3.99122923740094
"1096","Fagaceae","Fagopsis",-6.6859486209116,357,4.74097122164492,5.48211286091665,3.96477568596287
"1097","Fagaceae","Fagopsis",-5.92798283419556,357,4.99911223802658,5.77763030395692,4.29064160488986
"1098","Fagaceae","Fagopsis",-4.80525721848128,357,5.39254529101125,6.13214417356743,4.59214912825709
"1099","Fagaceae","Fagopsis",-5.58289944893798,357,5.11041718732767,5.86902564384941,4.29324756274108
"1100","Fagaceae","Fagopsis",-6.34994512021435,357,4.86443722227059,5.59979555722021,4.1430480391218
"1101","Fagaceae","Fagopsis",-6.0767340239052,357,4.95578295305535,5.66524252250542,4.21055078283059
"1102","Fagaceae","Fagopsis",-6.20254169120698,357,4.89253264932348,5.60512785745604,4.12287855577715
"1103","Fagaceae","Fagopsis",-6.3055535674502,357,4.85895636633456,5.61202501403178,4.13168898484052
"1104","Fagaceae","Fagopsis",-5.58740816412061,357,5.10031927714671,5.89528951588387,4.33722384104858
"1105","Fagaceae","Fagopsis",-6.54083074204293,357,4.79360349096195,5.56182636385435,4.03376014377052
"1106","Fagaceae","Fagopsis",-6.6296691002038,357,4.76769492337245,5.50185410514665,3.95470067065674
"1107","Fagaceae","Fagopsis",-5.5386887178731,357,5.11828614679795,5.90627665138903,4.3773437986417
"1108","Fagaceae","Fagopsis",-6.39858802955905,357,4.83724413541502,5.62305128250524,4.04419513811726
"1109","Fagaceae","Fagopsis",-7.10425689934993,357,4.57541607077671,5.28664124927325,3.87697176068044
"1110","Fagaceae","Fagopsis",-7.03383223934011,357,4.61867239837803,5.42079015719918,3.88286082055585
"1111","Fagaceae","Fagopsis",-5.53334475172823,357,5.11995355064901,5.8294837167494,4.36924605748381
"1112","Fagaceae","Fagopsis",-4.88773696389557,357,5.33711309162693,6.09634048451592,4.55638434620325
"1113","Fagaceae","Fagopsis",-5.5980563658357,357,5.08403698377532,5.82682420546246,4.36441534471195
"1114","Fagaceae","Fagopsis",-5.87471386636883,357,5.01320341113704,5.75156902933164,4.26230887780209
"1117","Rosaceae","Holodiscus",-6.21224339653483,159,4.59871742497339,5.38781278541643,3.83107419592265
"1118","Rosaceae","Holodiscus",-6.1203521104465,159,4.63419473344885,5.40256489347861,3.87472404931857
"1131","Sapindaceae","Koelreuteria",-7.04307798934442,45,4.36029039053304,5.12266298433072,3.59886663738723
"1132","Sapindaceae","Koelreuteria",-6.76976272714253,45,4.4274836076762,5.19260489202031,3.67370978308594
"1133","Sapindaceae","Koelreuteria",-6.04149463967101,45,4.75238454615132,5.4369942380563,3.95434223219209
"1134","Lauraceae","Lindera",-7.87323362900009,40,4.12410916698249,4.89409747128523,3.37870166073746
"1135","Rosaceae","Malus",-7.63962665598019,159,4.04200262743694,4.82265945186854,3.29976883055773
"1136","Rosaceae","Malus",-6.77781796231789,159,4.36192201841188,5.15611866411572,3.61392032475801
"1137","Rosaceae","Malus",-6.54312119321276,159,4.49627512102996,5.25285831366239,3.70272157359261
"1138","Rosaceae","Malus",-6.95024533060309,159,4.32187049105511,5.09396694957272,3.56164976787397
"1147","Betulaceae","Paracarpinus",-8.37259080898272,403,3.75801611354905,4.55455710457093,2.96247978160489
"1148","Betulaceae","Paracarpinus",-6.4463579529495,403,4.51027651637054,5.23778575439782,3.78821176184814
"1149","Betulaceae","Paracarpinus",-7.0390811056564,403,4.29006805576908,5.07838168126979,3.45254981651154
"1150","Betulaceae","Paracarpinus",-6.60740627195903,403,4.4736398957277,5.18370394628066,3.72258423896302
"1151","Betulaceae","Paracarpinus",-7.89794554319664,403,3.96575828345637,4.74490225731217,3.18303154730344
"1152","Betulaceae","Paracarpinus",-7.76288976567072,403,4.0252398458172,4.78895442942533,3.26986431836415
"1153","Betulaceae","Paracarpinus",-7.44434325397157,403,4.1241824674646,4.90299832218544,3.42131084816027
"1154","Betulaceae","Paracarpinus",-6.79068449691813,403,4.38161183480346,5.12567385359553,3.6251063751037
"1155","Betulaceae","Paracarpinus",-8.22704541132155,403,3.83273851226698,4.62354430498109,3.04606595228884
"1156","Betulaceae","Paracarpinus",-7.34172326201937,403,4.18660085516121,4.90928341683407,3.39617490724813
"1157","Fabaceae","",-5.72530533871157,45,4.73878420352404,5.5550521340345,4.04326475614131
"1158","Salicaceae","Populus",-6.23253177205792,79,4.82124435183348,5.6236434179442,4.06299375004743
"1159","Salicaceae","Populus",-5.98534689814034,79,4.91865579623823,5.63254570840106,4.10505661390092
"1160","Salicaceae","Populus",-6.60790923847199,79,4.72827484948324,5.47407569836246,4.00088833593636
"1161","Salicaceae","Populus",-5.97041681292625,79,4.92612192854512,5.66735654077022,4.16801105739755
"1162","Salicaceae","Populus",-6.31111789748206,79,4.7614273466656,5.60441835252903,4.02034107750268
"1163","Salicaceae","Populus",-5.86516252351304,79,4.92097849079364,5.7092570298908,4.19963805508012
"1164","Salicaceae","Populus",-6.83759881806135,79,4.62813361793824,5.47741476964036,3.88102421778443
"1165","Salicaceae","Populus",-6.31830278012994,79,4.80187290036381,5.54137742597337,4.02910087566936
"1166","Salicaceae","Populus",-5.79933854468905,79,4.96226346796395,5.70334774586778,4.14639632425093
"1167","Salicaceae","Populus",-6.40711757629164,79,4.7293802100791,5.4997791287726,3.99051262019233
"1168","Salicaceae","Populus",-5.80262792617602,79,4.95425437223334,5.75407703759901,4.19609714767194
"1169","Salicaceae","Populus",-5.90723774344664,79,4.91284178432666,5.67528976706099,4.19852692761147
"1170","Salicaceae","Populus",-6.20981659602606,79,4.82267861228694,5.60023015403734,4.02056461801099
"1171","Fabaceae","",-4.531106114798,45,5.25820073383237,6.02105841119461,4.48063572562589
"1172","Rosaceae","Prunus",-6.68098311903831,159,4.43457495852257,5.14827636543157,3.6897089737122
"1173","Rosaceae","Prunus",-6.85227516158301,159,4.36791981598266,5.13638968659852,3.59529207649598
"1174","Rosaceae","Prunus",-6.95760855805802,159,4.32100707556869,5.11735733750041,3.56225369363568
"1175","Fagaceae","Quercus",-6.04227332731254,357,4.95798874869239,5.69372262733569,4.18113042165846
"1176","Fagaceae","Quercus",-6.24875192082237,357,4.90021044731198,5.66369576355482,4.12902747224683
"1177","Fagaceae","Quercus",-5.65787331373688,357,5.08649465691654,5.854858650273,4.30317855556592
"1178","Fagaceae","Quercus",-4.63734158007756,357,5.42792074909736,6.17098576913362,4.6043365255708
"1179","Fagaceae","Quercus",-6.15766176262476,357,4.9376031817292,5.68326857126042,4.15063975845815
"1180","Rhamnaceae","Rhamnites",-4.89574858207203,27,5.28741097554562,6.01560730770273,4.4998097301664
"1181","Rhamnaceae","Rhamnites",-4.80292063840244,27,5.30823185793095,6.07643322858144,4.46409389260447
"1182","Rhamnaceae","Rhamnites",-5.31304488601797,27,5.12836701686092,5.92145729197543,4.38679310168332
"1183","Rhamnaceae","Rhamnites",-5.90292926518486,27,4.90952559306081,5.6801332559595,4.17482776531681
"1184","Rhamnaceae","Rhamnites",-5.32166747070626,27,5.12580557482838,5.91232083713273,4.34143219791696
"1185","Rhamnaceae","Rhamnites",-6.4808503224645,27,4.74621693770331,5.47997418154834,3.92626578286904
"1186","Rhamnaceae","Rhamnites",-4.94489306021164,27,5.24391114890124,6.04449628721977,4.52296317845502
"1187","Rhamnaceae","Rhamnites",-4.85807164436389,27,5.29499452382212,6.05588277885362,4.47723754433283
"1188","Rhamnaceae","Rhamnites",-5.24087634820006,27,5.15663221633452,5.8915581513853,4.4207114134473
"1189","Rhamnaceae","Rhamnites",-4.64814251164741,27,5.36087771900373,6.11206337912165,4.60141082161984
"1190","Rhamnaceae","Rhamnites",-5.29551549545742,27,5.12417729767335,5.89879947415373,4.37303093009849
"1191","Rhamnaceae","Rhamnites",-6.31129742881764,27,4.80139947555211,5.54510309517953,3.99466520532999
"1192","Rhamnaceae","Rhamnites",-5.69547329173009,27,4.99022017728125,5.76310189224573,4.16385989325284
"1193","Rhamnaceae","Rhamnites",-5.7586067324063,27,4.96081913956471,5.70190586125711,4.10282461877917
"1194","Rhamnaceae","Rhamnites",-6.06379354872239,27,4.86119781355696,5.58911986083788,4.10778037794924
"1195","Rhamnaceae","Rhamnites",-6.17876568144469,27,4.83245992162823,5.62815877978999,4.06337338550148
"1196","Rhamnaceae","Rhamnites",-5.19726624299654,27,5.1563852145983,5.94764793683724,4.38262634463633
"1219","Fabaceae","Robinia",-5.46243569204503,45,4.87209533683584,5.65352689261533,4.11753711811111
"1220","Fabaceae","Robinia",-5.34831402824299,45,4.91035080303416,5.697635648112,4.16430852760713
"1221","Fabaceae","Robinia",-5.00537301420986,45,5.05065051451215,5.74646055657039,4.2621757868105
"1222","Fabaceae","Robinia",-5.98988699210248,45,4.6613351974888,5.42139878045017,3.9625623305867
"1223","Fabaceae","Robinia",-4.94029836625785,45,5.10519686128408,5.83350925188658,4.33943685945338
"1224","Fabaceae","Robinia",-5.67004822697505,45,4.78449285792903,5.51817221903192,3.99935347014396
"1225","Fabaceae","Robinia",-6.16669689185141,45,4.60424148047817,5.35577364742264,3.86059305471744
"1226","Rosaceae","Rosa",-7.15256050955929,159,4.23879696348101,4.9604609512781,3.48873971628668
"1227","Rosaceae","Rosa",-6.99471065753971,159,4.2926542928754,5.01778106030849,3.61022494045815
"1228","Rosaceae","Rosa",-5.67253994504839,159,4.83467296383748,5.63235919683708,4.08959584694197
"1229","Rosaceae","Rubus",-6.19265093107015,159,4.62095398281294,5.34281236234323,3.86975711119822
"1230","Salicaceae","Salix",-5.1842096990122,79,5.14748374467905,5.93995806882362,4.42437465084843
"1231","Salicaceae","Salix",-7.28481516258513,79,4.48236301386454,5.36595874520039,3.64705652913355
"1232","Salicaceae","Salix",-7.82959889964599,79,4.31127100304587,5.12055583979074,3.51437884161651
"1233","Salicaceae","Salix",-5.50016724586317,79,5.08547601748122,5.78908278685264,4.30409026417042
"1234","Adoxaceae","Sambucus",-7.51128664371623,3,3.84088608915574,4.62172261757793,3.11339396886627
"1235","Adoxaceae","Sambucus",-6.81350930160403,3,4.14492648594451,4.85247391449109,3.36278836541186
"1243","Lauraceae","",-7.20554964206853,40,4.35206145516771,5.14432849763422,3.6148189655806
"1273","Rosaceae","Vauquelinia",-5.28223281922321,159,5.00219251353147,5.70803605805936,4.21608361175737
"1274","Rosaceae","Vauquelinia",-5.67510056162401,159,4.83685099256858,5.56876139037856,4.09684007090906
"1275","Rosaceae","Vauquelinia",-5.31298765087712,159,4.94360055983047,5.69247936750557,4.20902881109218
"1276","Rosaceae","Vauquelinia",-5.6309558015871,159,4.82661557856462,5.59078377809662,4.08147760344912
"1277","Rosaceae","Vauquelinia",-5.13030723135455,159,5.04330562963229,5.80831128019424,4.27799258725723
"1278","Rosaceae","Vauquelinia",-4.97170717182043,159,5.11440274844185,5.85646192625253,4.29686885169291
"1279","Rosaceae","Vauquelinia",-5.31441219622933,159,4.98602357255049,5.70506805859221,4.20146620008444
"1280","Rosaceae","Vauquelinia",-4.91084923690153,159,5.13702037350645,5.90673639222904,4.40516097384283
"1281","Rosaceae","Vauquelinia",-5.30933867869699,159,4.97714735078578,5.77285796552439,4.23595054532447
"1282","Rosaceae","Vauquelinia",-5.48731580418353,159,4.89069439526507,5.63867073621612,4.13616848842137
"1283","Rosaceae","Vauquelinia",-6.06440347977779,159,4.64343139626353,5.38335293491602,3.95950834397679
"1284","Rosaceae","Vauquelinia",-5.28637950718835,159,4.97655016939863,5.78940941960576,4.24656462096744
"1285","Rosaceae","Vauquelinia",-5.75247126896373,159,4.77519891067993,5.55296863910517,3.97552926620826
"1286","Rosaceae","Vauquelinia",-4.77309901676647,159,5.17566272776286,5.90176505230269,4.40121240091977
"1287","Rosaceae","Vauquelinia",-5.13362988007053,159,5.02926974880231,5.82202042430806,4.27448306632444
"1288","Rosaceae","Vauquelinia",-5.30636566740763,159,4.97192186515559,5.73986652008839,4.24027190102125
"1289","Vitaceae","",-6.68296188939986,2,4.34169959386699,5.11813185942242,3.56702143200035
"1290","Rhamnaceae","",-4.94370158122196,27,5.24094917370953,6.06155495276375,4.4723924035061
"1291","Rhamnaceae","",-6.31961423243617,27,4.77672173075684,5.58075208862393,3.95891053305675
"1292","Rhamnaceae","",-6.18888187385131,27,4.81568333733165,5.58559238844579,4.11555329466663
"1293","Sapindaceae","Allophylus",-6.9553732304614,45,4.37467409798593,5.09038764200935,3.64828208410272
"1294","Sapindaceae","Allophylus",-9.08150750013322,45,3.55000606319777,4.42798168806784,2.74065794967209
"1295","Sapindaceae","Allophylus",-8.24543091919958,45,3.8645326521827,4.70183716984617,3.06436877805847
"1296","Sapindaceae","Allophylus",-8.50552651254919,45,3.77407970491025,4.5624646055002,2.98044430781773
"1297","Sapindaceae","Allophylus",-8.48944184688541,45,3.80215013805888,4.51796008848984,2.96613983147491
"1298","Annonaceae","",-7.44722903644084,5,3.88680419027192,4.69145424771373,3.12544847951286
"1299","Annonaceae","",-7.67388183802806,5,3.77833421244748,4.54351207509314,2.98684799200623
"1300","Annonaceae","",-7.1222091947758,5,4.03251955807404,4.78240101591485,3.2451867335977
"1301","Annonaceae","",-7.4575348514862,5,3.88880187677608,4.71746393354651,3.08977898603103
"1374","Lauraceae","Litseaphyllum",-8.49027379166502,40,3.89386705676655,4.67571815180211,3.02366513514055
"1375","Lauraceae","Litseaphyllum",-8.31804729423198,40,3.98356029812549,4.79855513968974,3.22062102986831
"1376","Lauraceae","Litseaphyllum",-8.44371970622109,40,3.91959928976618,4.67439412039232,3.1430545448314
"1377","Lauraceae","Litseaphyllum",-6.62317501215944,40,4.60545416601884,5.31521987437317,3.83002389883709
"1378","Lauraceae","Litseaphyllum",-8.23355679167321,40,3.97895875145115,4.75048630709889,3.17945928906087
"1379","Lauraceae","Litseaphyllum",-8.59679391344649,40,3.89861985266239,4.75581017404471,3.08332917759799
"1380","Lauraceae","Litseaphyllum",-9.22952319139296,40,3.62316183440593,4.43355444370929,2.79560258782584
"1381","Lauraceae","Litseaphyllum",-7.63377901945996,40,4.21559778996533,4.99283138045262,3.41438131669206
"1382","Lauraceae","Litseaphyllum",-7.60789082135976,40,4.24890689082132,5.01290365372923,3.44761106431659
"1383","Lauraceae","Litseaphyllum",-7.51784706380477,40,4.26291298007169,5.07845311504723,3.48003270505983
"1384","Lauraceae","Cinnamomophyllum",-7.6774984473183,40,4.20042138149618,5.00141682548796,3.38287741090366
"1385","Lauraceae","Cinnamomophyllum",-8.39568820194241,40,3.92008288821324,4.74641425005881,3.05475674143695
"1386","Lauraceae","Cinnamomophyllum",-8.47950730935999,40,3.90189170703382,4.76024827863748,3.11878973263172
"1387","Lauraceae","Cinnamomophyllum",-8.535234969917,40,3.8711920643625,4.64538908839393,3.11808743030958
"1388","Lauraceae","Cinnamomophyllum",-7.77030621160381,40,4.17399993356763,4.97727893204694,3.349724128109
"1389","Lauraceae","Cinnamomophyllum",-8.39693322588496,40,3.93715711553801,4.72365526410015,3.1327813508602
"1406","Fagaceae","Fagus",-7.43011381856185,357,4.50531167985728,5.28352497564645,3.80182811523952
"1407","Fagaceae","Fagus",-7.59456856109484,357,4.43588553515765,5.24070733657551,3.72444939003632
"1408","Fagaceae","Fagus",-7.56150483896092,357,4.44066033563784,5.25635850693725,3.71391772292697
"1409","Fagaceae","Fagus",-7.12217078077823,357,4.5985212017819,5.27959080842361,3.87286867795077
"1410","Fagaceae","Fagus",-7.75091869796315,357,4.37647638790005,5.11823971999255,3.65438110919968
"1419","Fagaceae","Fagus",-7.3524811010436,357,4.53767032222,5.23883944903354,3.76701557279125
"1424","Juglandaceae","Pterocarya",-7.7359504301613,27,4.00553612730929,4.77646316052884,3.20369090016638
"1425","Juglandaceae","Pterocarya",-7.10778917724267,27,4.25413453814768,4.96574974948496,3.48227463576676
"1426","Juglandaceae","Pterocarya",-8.01566667059834,27,3.89230256255869,4.63898010890322,3.08281302579358
"1427","Juglandaceae","Pterocarya",-7.54746596345291,27,4.05483263663915,4.84088508101603,3.29958520962127
"1428","Juglandaceae","Pterocarya",-6.53801614441628,27,4.47518090705359,5.24628504051025,3.72018826539353
"1429","Juglandaceae","Pterocarya",-7.77101248155626,27,3.97044987584643,4.7462580713099,3.19465622633411
"1460","Fagaceae","Quercus",-6.09802889819611,357,4.94725183252048,5.69713730760953,4.14719228748094
"1461","Fagaceae","Quercus",-6.8989828693286,357,4.68676230998104,5.43092690390595,3.91397490050273
"1473","Sapindaceae","Acer",-7.61044989156988,45,4.14642858798693,4.9208773599348,3.39671452039802
"1474","Betulaceae","Alnus",-7.17220922531471,403,4.24271827990797,4.93097211402414,3.48605361860181
"1475","Rosaceae","Amelanchier",-7.56143562283353,159,4.08290544194445,4.86794538307712,3.27872996833353
"1476","Rosaceae","Amelanchier",-8.16666308840125,159,3.84919112096821,4.58508921065632,3.03698328211388
"1477","Rhamnaceae","Berchemia",-8.15233482321949,27,4.13123348828129,4.9039971350924,3.33338859225181
"1478","Rhamnaceae","Berchemia",-6.97940811360783,27,4.53225353218435,5.30634493006139,3.78514843504107
"1479","Fabaceae","",-7.26085234545054,45,4.16203922765434,4.86893266849019,3.35142459319733
"1480","Fagaceae","Castanea",-8.67885366596251,357,4.07511114058262,4.84034752317962,3.28223943011161
"1481","Meliaceae","Cedrela",-6.8522685393891,10,4.48117133841772,5.22095315522205,3.74232563947865
"1490","Rosaceae","Cercocarpus",-6.17031613122665,159,4.62106567150823,5.38342301650791,3.83366704989204
"1499","Fagaceae","Quercus",-4.68403148346822,357,5.39116061670295,6.17431026748887,4.61201496529598
"1500","Fagaceae","Quercus",-5.97496855718702,357,4.96712050733758,5.75281563307212,4.20990659191332
"1501","Fagaceae","Quercus",-5.58066303629154,357,5.12280994784869,5.81926081157284,4.41505242536845
"1502","Fagaceae","Quercus",-6.12572397611526,357,4.93218226742409,5.65781161285907,4.15974399656882
"1503","Fagaceae","Quercus",-6.84246860028424,357,4.67008512554247,5.40150845777016,3.99251800331086
"1504","Fagaceae","Quercus",-6.90224648031439,357,4.6766584830077,5.38721789425125,3.85273875772106
"1505","Fagaceae","Quercus",-6.33215872358799,357,4.86247311722589,5.5910691866785,4.03895887233906
"1506","Fagaceae","Quercus",-5.63405307447311,357,5.09706017206593,5.86199574253444,4.37908800882629
"1507","Fagaceae","Quercus",-6.23069632266248,357,4.87930549072157,5.63196767038259,4.10901014757145
"1508","Fagaceae","Quercus",-5.7626443385437,357,5.04626986669212,5.81766139241247,4.32097893988337
"1509","Fagaceae","Quercus",-6.08003131490918,357,4.94766793422852,5.67065564630659,4.15441900227242
"1510","Fagaceae","Quercus",-6.20130399182668,357,4.88607120134726,5.59509272045448,4.09668096265227
"1511","Fagaceae","Quercus",-5.90185970273076,357,5.00414403803693,5.79135927248304,4.26229240045415
"1512","Fagaceae","Quercus",-6.35817308822357,357,4.81846429964486,5.5298657046612,4.06196365781691
"1513","Fagaceae","Quercus",-5.48161443900271,357,5.14612823223941,5.8364050932969,4.37170565650379
"1514","Fagaceae","Quercus",-6.0598864387778,357,4.9482699821806,5.67858839059523,4.14514540065264
"1515","Fagaceae","Quercus",-5.80177718458926,357,5.01927519283276,5.83376392346562,4.23259265355439
"1516","Fagaceae","Quercus",-6.57355705453929,357,4.76145498842831,5.55332549520763,4.02806213095871
"1517","Fagaceae","Quercus",-5.78036151276478,357,5.02114386528887,5.80747045118378,4.25899927711291
"1518","Fagaceae","Quercus",-5.15280019125613,357,5.24589138510542,5.96878984207441,4.47601721378515
"1519","Fagaceae","Quercus",-6.21777761604062,357,4.91326148565269,5.60480753838512,4.17531689392847
"1520","Fagaceae","Quercus",-6.77866749457719,357,4.68859231514981,5.45778124866738,3.99766446162977
"1521","Fagaceae","Quercus",-7.14460863161109,357,4.6119394287655,5.28647428399769,3.85781380106549
"1524","Fabaceae","",-6.92891048059468,45,4.29029970176245,5.0084012053327,3.54020551498915
"1525","Rosaceae","Rosa",-6.40702544664819,159,4.53830986746703,5.32321932112423,3.81834982016314
"1526","Salicaceae","Salix",-6.52017923020971,79,4.72248063015846,5.47161861186098,3.9661478216565
"1527","Adoxaceae","Sambucus",-7.72518305871911,3,3.72998911328961,4.52445139325372,2.9594963928132
"1528","Lauraceae","",-7.7829400566564,40,4.1607781407611,4.92037187753486,3.33468232366021
"1599","Salicaceae","Populus",-7.98069982090167,79,4.26335856134188,5.0280871609563,3.48286994921344
"1600","Salicaceae","Populus",-7.50197156969922,79,4.40013452662782,5.29793238657967,3.60744284462015
"1601","Salicaceae","Populus",-6.18252965760365,79,4.85177314272857,5.59838709958658,4.10381893795623
"1602","Salicaceae","Populus",-6.80446971454745,79,4.68197863527873,5.38770177851518,3.87299617044107
"1603","Salicaceae","Populus",-6.67804533369816,79,4.68756543690473,5.45187622799539,3.94442530100719
"1604","Salicaceae","Populus",-6.7650247038824,79,4.64665456593558,5.43200618789921,3.90238829919166
"1605","Salicaceae","Populus",-8.50786186398735,79,4.09122517719292,4.88661193810384,3.27987144457723
"1606","Salicaceae","Populus",-6.31649244075526,79,4.79747866558239,5.53772012951928,4.04586006880493
"1607","Salicaceae","Populus",-6.87803532467774,79,4.63008038461277,5.35292233945293,3.87697529303544
"1608","Salicaceae","Populus",-7.32794831249491,79,4.46625789337856,5.30351961101895,3.66722266205223
"1609","Salicaceae","Populus",-7.03369272162879,79,4.58825781695869,5.38964769514482,3.7977200308372
"1610","Salicaceae","Populus",-6.87993098984784,79,4.64090006360853,5.39307729631773,3.84186805141396
"1611","Salicaceae","Populus",-6.83003249101177,79,4.62132483283808,5.35921862932329,3.86646886149237
"1614","Rosaceae","Rosa",-5.59200597550996,159,4.86516643463422,5.6794772135364,4.07788568803181
"1615","Salicaceae","Salix",-6.88529442320208,79,4.61876217889411,5.45353822669457,3.8402026469493
"1620","Salicaceae","Populus",-7.54986149698753,79,4.37874066942474,5.1512719922664,3.62317046304503
"1621","Salicaceae","Populus",-7.30775087219486,79,4.48834156156275,5.25450186617241,3.70512968217493
"1622","Salicaceae","Populus",-8.08990136208197,79,4.24353127807769,5.01949023720023,3.40423634495343
"1623","Salicaceae","Populus",-7.06984959275958,79,4.5643043728389,5.27136941182253,3.89171702813085
"1624","Salicaceae","Populus",-6.62983494766768,79,4.73422303414684,5.45960628662322,3.91392576265981
"1625","Salicaceae","Populus",-7.01487511912187,79,4.57354385851374,5.32783142802178,3.83347256126331
"1626","Salicaceae","Populus",-6.97297776730528,79,4.56517114856732,5.37260363970457,3.82786546534098
"1627","Salicaceae","Pseudosalix",-7.63796901456092,79,4.36133263848226,5.19521251170257,3.60149518693845
"1628","Salicaceae","Pseudosalix",-7.70992745900459,79,4.3434049908776,5.10100334235684,3.54965629422847
"1629","Salicaceae","Pseudosalix",-7.5057722959397,79,4.4010540481629,5.14778979490703,3.68904584683862
"1630","Salicaceae","Pseudosalix",-6.18439805197552,79,4.80469994729735,5.52942528498091,4.09054531558595
"1631","Fagaceae","Quercus",-6.07834313291475,357,4.94774151286208,5.7009057701024,4.19500961362525
"1632","Fagaceae","Quercus",-6.32840969553436,357,4.86432581214628,5.61789769855835,4.1445452183899
"1671","Betulaceae","Alnus",-7.39778367219458,403,4.13921081564129,4.9087445917409,3.40607639707275
